NPI,SERVICE_AREA_STATE,COUNTY,ISSUERID,SERVICEAREAID,SERVICE_AREA_ZIP,SPECIALTY,SERVICE_AREA_COVERAGE_PROVIDER_COUNT,MULTI_PROVIDER_AREA_FLAG,PROVIDER_COVERAGE_SHARE,SERVICE_AREA_PROVIDER_DENSITY_SCORE,SERVICE_AREA_ACCESS_LEVEL
1800001238,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001239,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001240,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001241,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001242,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001243,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001244,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001245,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001246,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001247,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001248,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001249,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001250,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001251,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001252,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001253,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001254,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001255,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001256,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001257,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001258,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001259,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001260,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001261,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001262,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001263,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001264,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001265,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001266,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001267,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001268,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001269,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001270,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001271,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001272,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001273,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001274,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001275,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001276,TX,Harris,TX48201,TX48201-PSY,77050,Psychiatry,86,1,0.011628,77.72,LOW COVERAGE
1800001277,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001278,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001279,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001280,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001281,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001282,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001283,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001284,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001285,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001286,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001287,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001288,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001289,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001290,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001291,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001292,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001293,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001294,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001295,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001296,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001297,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001298,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001299,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001300,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001301,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001302,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001303,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001304,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001305,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001306,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001307,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001308,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001309,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001310,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001311,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001312,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001313,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001314,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001315,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001316,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001317,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001318,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001319,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001320,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001321,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001322,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001323,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001324,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001325,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001326,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001327,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001328,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001329,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001330,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001331,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001332,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001333,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001334,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001335,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001336,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001337,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001338,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001339,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001340,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001341,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001342,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001343,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001344,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001345,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001346,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001347,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001348,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001349,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001350,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001351,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001352,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001353,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001354,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001355,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001356,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001357,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001358,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001359,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001360,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001361,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001362,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001363,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001364,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001365,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001366,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001367,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001368,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001369,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001370,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001371,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001372,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001373,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001374,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001375,TX,Harris,TX48201,TX48201-PUL,77050,Pulmonary,99,1,0.010101,87.1,ADEQUATE
1800001376,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001377,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001378,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001379,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001380,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001381,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001382,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001383,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001384,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001385,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001386,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001387,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001388,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001389,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001390,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001391,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001392,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001393,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001394,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001395,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001396,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001397,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001398,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001399,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001400,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001401,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001402,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001403,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001404,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001405,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001406,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001407,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001408,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001409,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001410,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001411,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001412,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001413,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001414,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001415,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001416,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001417,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001418,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001419,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001420,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001421,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001422,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001423,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001424,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001425,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001426,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001427,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001428,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001429,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001430,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001431,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001432,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001433,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001434,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001435,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001436,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001437,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001438,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001439,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001440,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001441,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001442,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001443,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001444,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001445,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001446,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001447,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001448,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001449,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001450,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001451,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001452,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001453,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001454,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001455,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001456,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001457,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001458,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001459,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001460,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001461,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001462,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001463,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001464,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001465,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001466,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001467,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001468,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001469,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001470,TX,Harris,TX48201,TX48201-RHE,77050,Rheumatology,95,1,0.010526,82.25,ADEQUATE
1800001471,TX,Tarrant,TX48201,TX48439-CAR,76150,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800001472,TX,Tarrant,TX48201,TX48439-CAR,76150,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800001473,TX,Tarrant,TX48201,TX48439-CAR,76150,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800001474,TX,Tarrant,TX48201,TX48439-CAR,76150,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800001475,TX,Tarrant,TX48201,TX48439-CAR,76150,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800001476,TX,Tarrant,TX48201,TX48439-CAR,76150,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800001477,TX,Tarrant,TX48201,TX48439-CAR,76150,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
