COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,DISEASE,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,ACCESS_GAP_LEVEL,UC05_KEY,COUNTY_NAME
26099,Michigan,Rheumatology,Arthritis,134093,2,1076,3416.3,67046.5,10453.0,13315.598761,CRITICAL GAP,26099|Rheumatology,Macomb County
48439,Texas,Endocrinology,Diabetes,50150,2,987,2412.5,25075.0,18070.0,22988.768287,HIGH GAP,48439|Endocrinology,Tarrant County
48029,Texas,Endocrinology,Diabetes,63147,2,1375,3979.3,31573.5,18070.0,22988.768287,HIGH GAP,48029|Endocrinology,Bexar County
26125,Michigan,Rheumatology,Arthritis,8281,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26125|Rheumatology,Oakland County
48439,Texas,Pulmonary,Respiratory Disease,6828,2,1478,5372.7,3414.0,4251.578947,5741.879972,MODERATE GAP,48439|Pulmonary,Tarrant County
48029,Texas,Cardiology,Heart Disease,9699,1,588,1390.3,9699.0,10823.136364,15071.056217,MODERATE GAP,48029|Cardiology,Bexar County
26163,Michigan,Pulmonary,Respiratory Disease,2506,1,566,1148.5,2506.0,4251.578947,5741.879972,MODERATE GAP,26163|Pulmonary,Wayne County
48439,Texas,Cardiology,Heart Disease,4520,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48439|Cardiology,Tarrant County
26163,Michigan,Pulmonary,Respiratory Disease,896,1,642,2591.5,896.0,4251.578947,5741.879972,LOW GAP,26163|Pulmonary,Wayne County
37051,North Carolina,Psychiatry,Mental Health Disorders,24547,1,809,2891.9,24547.0,3104.5,4291.159571,CRITICAL GAP,37051|Psychiatry,Cumberland County
26163,Michigan,Pulmonary,Respiratory Disease,4871,1,445,1844.2,4871.0,4251.578947,5741.879972,HIGH GAP,26163|Pulmonary,Wayne County
48085,Texas,Endocrinology,Diabetes,4159,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48085|Endocrinology,Collin County
48085,Texas,Pulmonary,Respiratory Disease,7992,2,1404,5502.6,3996.0,4251.578947,5741.879972,MODERATE GAP,48085|Pulmonary,Collin County
26099,Michigan,Psychiatry,Mental Health Disorders,58106,2,1122,2885.7,29053.0,3104.5,4291.159571,CRITICAL GAP,26099|Psychiatry,Macomb County
48085,Texas,Cardiology,Heart Disease,655,1,466,1164.7,655.0,10823.136364,15071.056217,LOW GAP,48085|Cardiology,Collin County
26099,Michigan,Rheumatology,Arthritis,67253,3,1731,6463.7,22417.6667,10453.0,13315.598761,CRITICAL GAP,26099|Rheumatology,Macomb County
48085,Texas,Cardiology,Heart Disease,10191,2,836,1343.9,5095.5,10823.136364,15071.056217,LOW GAP,48085|Cardiology,Collin County
48201,Texas,Pulmonary,Respiratory Disease,15663,4,1382,4819.8,3915.75,4251.578947,5741.879972,MODERATE GAP,48201|Pulmonary,Harris County
26077,Michigan,Psychiatry,Mental Health Disorders,2422,1,727,2800.3,2422.0,3104.5,4291.159571,MODERATE GAP,26077|Psychiatry,Kalamazoo County
26077,Michigan,Rheumatology,Arthritis,107684,1,270,758.5,107684.0,10453.0,13315.598761,CRITICAL GAP,26077|Rheumatology,Kalamazoo County
48029,Texas,Pulmonary,Respiratory Disease,7970,1,494,1797.3,7970.0,4251.578947,5741.879972,HIGH GAP,48029|Pulmonary,Bexar County
26049,Michigan,Rheumatology,Arthritis,56986,1,169,549.6,56986.0,10453.0,13315.598761,CRITICAL GAP,26049|Rheumatology,Genesee County
37051,North Carolina,Cardiology,Heart Disease,233147,2,1159,3199.1,116573.5,10823.136364,15071.056217,CRITICAL GAP,37051|Cardiology,Cumberland County
37051,North Carolina,Cardiology,Heart Disease,613,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37051|Cardiology,Cumberland County
48085,Texas,Endocrinology,Diabetes,37747,2,450,1992.2,18873.5,18070.0,22988.768287,HIGH GAP,48085|Endocrinology,Collin County
37067,North Carolina,Cardiology,Heart Disease,33842,3,1996,8008.3,11280.6667,10823.136364,15071.056217,HIGH GAP,37067|Cardiology,Forsyth County
48201,Texas,Pulmonary,Respiratory Disease,5833,1,699,2998.7,5833.0,4251.578947,5741.879972,HIGH GAP,48201|Pulmonary,Harris County
48029,Texas,Endocrinology,Diabetes,41980,1,750,1503.0,41980.0,18070.0,22988.768287,CRITICAL GAP,48029|Endocrinology,Bexar County
37183,North Carolina,Psychiatry,Mental Health Disorders,4859,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37183|Psychiatry,Wake County
48439,Texas,Pulmonary,Respiratory Disease,4922,1,623,1569.5,4922.0,4251.578947,5741.879972,HIGH GAP,48439|Pulmonary,Tarrant County
37081,North Carolina,Endocrinology,Diabetes,5743,1,843,3633.9,5743.0,18070.0,22988.768287,LOW GAP,37081|Endocrinology,Guilford County
37119,North Carolina,Cardiology,Heart Disease,33804,1,701,1255.4,33804.0,10823.136364,15071.056217,CRITICAL GAP,37119|Cardiology,Mecklenburg County
37081,North Carolina,Endocrinology,Diabetes,1059,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37081|Endocrinology,Guilford County
37051,North Carolina,Rheumatology,Arthritis,16713,1,832,3344.5,16713.0,10453.0,13315.598761,HIGH GAP,37051|Rheumatology,Cumberland County
37081,North Carolina,Cardiology,Heart Disease,33377,1,248,994.5,33377.0,10823.136364,15071.056217,CRITICAL GAP,37081|Cardiology,Guilford County
26125,Michigan,Pulmonary,Respiratory Disease,2440,1,763,3138.4,2440.0,4251.578947,5741.879972,MODERATE GAP,26125|Pulmonary,Oakland County
48439,Texas,Cardiology,Heart Disease,10524,1,787,1449.9,10524.0,10823.136364,15071.056217,MODERATE GAP,48439|Cardiology,Tarrant County
37051,North Carolina,Endocrinology,Diabetes,22190,2,1008,2348.4,11095.0,18070.0,22988.768287,MODERATE GAP,37051|Endocrinology,Cumberland County
26077,Michigan,Psychiatry,Mental Health Disorders,10229,2,1641,3932.1,5114.5,3104.5,4291.159571,HIGH GAP,26077|Psychiatry,Kalamazoo County
26077,Michigan,Pulmonary,Respiratory Disease,10939,3,682,2351.1,3646.3333,4251.578947,5741.879972,MODERATE GAP,26077|Pulmonary,Kalamazoo County
48201,Texas,Endocrinology,Diabetes,52849,4,712,1169.2,13212.25,18070.0,22988.768287,MODERATE GAP,48201|Endocrinology,Harris County
37183,North Carolina,Psychiatry,Mental Health Disorders,1024,2,1263,2125.0,512.0,3104.5,4291.159571,LOW GAP,37183|Psychiatry,Wake County
26049,Michigan,Psychiatry,Mental Health Disorders,2129,1,826,3420.9,2129.0,3104.5,4291.159571,MODERATE GAP,26049|Psychiatry,Genesee County
37051,North Carolina,Psychiatry,Mental Health Disorders,42926,3,169,433.7,14308.6667,3104.5,4291.159571,CRITICAL GAP,37051|Psychiatry,Cumberland County
48029,Texas,Cardiology,Heart Disease,41180,2,161,244.1,20590.0,10823.136364,15071.056217,HIGH GAP,48029|Cardiology,Bexar County
26077,Michigan,Pulmonary,Respiratory Disease,8507,3,2388,9119.7,2835.6667,4251.578947,5741.879972,MODERATE GAP,26077|Pulmonary,Kalamazoo County
37183,North Carolina,Rheumatology,Arthritis,4726,1,439,1160.7,4726.0,10453.0,13315.598761,LOW GAP,37183|Rheumatology,Wake County
37051,North Carolina,Endocrinology,Diabetes,950,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37051|Endocrinology,Cumberland County
37067,North Carolina,Endocrinology,Diabetes,28692,1,384,613.9,28692.0,18070.0,22988.768287,HIGH GAP,37067|Endocrinology,Forsyth County
26125,Michigan,Psychiatry,Mental Health Disorders,1178,1,187,481.2,1178.0,3104.5,4291.159571,LOW GAP,26125|Psychiatry,Oakland County
26077,Michigan,Psychiatry,Mental Health Disorders,691,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26077|Psychiatry,Kalamazoo County
26163,Michigan,Psychiatry,Mental Health Disorders,5444,1,360,1614.4,5444.0,3104.5,4291.159571,HIGH GAP,26163|Psychiatry,Wayne County
26049,Michigan,Pulmonary,Respiratory Disease,10748,3,1041,3777.0,3582.6667,4251.578947,5741.879972,MODERATE GAP,26049|Pulmonary,Genesee County
37183,North Carolina,Endocrinology,Diabetes,338905,2,1307,4768.4,169452.5,18070.0,22988.768287,CRITICAL GAP,37183|Endocrinology,Wake County
26125,Michigan,Psychiatry,Mental Health Disorders,535,1,605,1832.0,535.0,3104.5,4291.159571,LOW GAP,26125|Psychiatry,Oakland County
26163,Michigan,Psychiatry,Mental Health Disorders,1382,1,810,1887.6,1382.0,3104.5,4291.159571,LOW GAP,26163|Psychiatry,Wayne County
37119,North Carolina,Cardiology,Heart Disease,101125,1,707,2763.0,101125.0,10823.136364,15071.056217,CRITICAL GAP,37119|Cardiology,Mecklenburg County
37081,North Carolina,Psychiatry,Mental Health Disorders,67689,2,280,752.6,33844.5,3104.5,4291.159571,CRITICAL GAP,37081|Psychiatry,Guilford County
48029,Texas,Cardiology,Heart Disease,4640,1,377,1288.8,4640.0,10823.136364,15071.056217,LOW GAP,48029|Cardiology,Bexar County
26049,Michigan,Pulmonary,Respiratory Disease,4953,2,1584,6679.4,2476.5,4251.578947,5741.879972,MODERATE GAP,26049|Pulmonary,Genesee County
37067,North Carolina,Rheumatology,Arthritis,3481,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37067|Rheumatology,Forsyth County
26049,Michigan,Psychiatry,Mental Health Disorders,3072,1,50,127.6,3072.0,3104.5,4291.159571,MODERATE GAP,26049|Psychiatry,Genesee County
37067,North Carolina,Cardiology,Heart Disease,9022,1,605,2575.7,9022.0,10823.136364,15071.056217,MODERATE GAP,37067|Cardiology,Forsyth County
37067,North Carolina,Rheumatology,Arthritis,48580,1,426,1451.0,48580.0,10453.0,13315.598761,CRITICAL GAP,37067|Rheumatology,Forsyth County
37119,North Carolina,Psychiatry,Mental Health Disorders,5545,2,334,1066.2,2772.5,3104.5,4291.159571,MODERATE GAP,37119|Psychiatry,Mecklenburg County
48113,Texas,Endocrinology,Diabetes,9100,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48113|Endocrinology,Dallas County
37067,North Carolina,Rheumatology,Arthritis,29597,2,1645,5397.0,14798.5,10453.0,13315.598761,HIGH GAP,37067|Rheumatology,Forsyth County
37119,North Carolina,Cardiology,Heart Disease,20080,1,126,198.0,20080.0,10823.136364,15071.056217,HIGH GAP,37119|Cardiology,Mecklenburg County
37081,North Carolina,Cardiology,Heart Disease,5650,1,444,707.3,5650.0,10823.136364,15071.056217,MODERATE GAP,37081|Cardiology,Guilford County
48201,Texas,Endocrinology,Diabetes,17185,1,563,2507.6,17185.0,18070.0,22988.768287,MODERATE GAP,48201|Endocrinology,Harris County
26077,Michigan,Rheumatology,Arthritis,4731,1,781,3323.2,4731.0,10453.0,13315.598761,LOW GAP,26077|Rheumatology,Kalamazoo County
37051,North Carolina,Cardiology,Heart Disease,603,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37051|Cardiology,Cumberland County
26049,Michigan,Pulmonary,Respiratory Disease,1111,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26049|Pulmonary,Genesee County
48201,Texas,Pulmonary,Respiratory Disease,19103,1,275,767.2,19103.0,4251.578947,5741.879972,CRITICAL GAP,48201|Pulmonary,Harris County
37119,North Carolina,Psychiatry,Mental Health Disorders,4986,1,672,2430.2,4986.0,3104.5,4291.159571,HIGH GAP,37119|Psychiatry,Mecklenburg County
37051,North Carolina,Endocrinology,Diabetes,11169,1,450,1323.1,11169.0,18070.0,22988.768287,MODERATE GAP,37051|Endocrinology,Cumberland County
48439,Texas,Pulmonary,Respiratory Disease,3358,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48439|Pulmonary,Tarrant County
37051,North Carolina,Rheumatology,Arthritis,22014,2,1416,4888.5,11007.0,10453.0,13315.598761,HIGH GAP,37051|Rheumatology,Cumberland County
26049,Michigan,Psychiatry,Mental Health Disorders,3031,1,620,1775.9,3031.0,3104.5,4291.159571,MODERATE GAP,26049|Psychiatry,Genesee County
37183,North Carolina,Psychiatry,Mental Health Disorders,10860,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37183|Psychiatry,Wake County
26125,Michigan,Rheumatology,Arthritis,17875,1,587,1858.8,17875.0,10453.0,13315.598761,HIGH GAP,26125|Rheumatology,Oakland County
48113,Texas,Pulmonary,Respiratory Disease,6218,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48113|Pulmonary,Dallas County
26125,Michigan,Psychiatry,Mental Health Disorders,6215,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26125|Psychiatry,Oakland County
37081,North Carolina,Rheumatology,Arthritis,8987,1,258,949.7,8987.0,10453.0,13315.598761,MODERATE GAP,37081|Rheumatology,Guilford County
48113,Texas,Endocrinology,Diabetes,153249,1,821,2264.2,153249.0,18070.0,22988.768287,CRITICAL GAP,48113|Endocrinology,Dallas County
37119,North Carolina,Psychiatry,Mental Health Disorders,1238,2,538,1807.9,619.0,3104.5,4291.159571,LOW GAP,37119|Psychiatry,Mecklenburg County
37183,North Carolina,Psychiatry,Mental Health Disorders,10708,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37183|Psychiatry,Wake County
37081,North Carolina,Rheumatology,Arthritis,2597,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37081|Rheumatology,Guilford County
37067,North Carolina,Cardiology,Heart Disease,1013,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37067|Cardiology,Forsyth County
26049,Michigan,Rheumatology,Arthritis,83049,1,123,270.1,83049.0,10453.0,13315.598761,CRITICAL GAP,26049|Rheumatology,Genesee County
37051,North Carolina,Cardiology,Heart Disease,6361,1,517,1285.9,6361.0,10823.136364,15071.056217,MODERATE GAP,37051|Cardiology,Cumberland County
26049,Michigan,Psychiatry,Mental Health Disorders,18119,3,1025,4124.9,6039.6667,3104.5,4291.159571,HIGH GAP,26049|Psychiatry,Genesee County
26125,Michigan,Pulmonary,Respiratory Disease,4355,4,3580,14785.3,1088.75,4251.578947,5741.879972,LOW GAP,26125|Pulmonary,Oakland County
37051,North Carolina,Rheumatology,Arthritis,195178,2,1665,4535.1,97589.0,10453.0,13315.598761,CRITICAL GAP,37051|Rheumatology,Cumberland County
37081,North Carolina,Rheumatology,Arthritis,1952,2,1392,5166.3,976.0,10453.0,13315.598761,LOW GAP,37081|Rheumatology,Guilford County
37081,North Carolina,Endocrinology,Diabetes,7201,2,1230,1969.0,3600.5,18070.0,22988.768287,LOW GAP,37081|Endocrinology,Guilford County
48085,Texas,Pulmonary,Respiratory Disease,2800,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48085|Pulmonary,Collin County
48085,Texas,Endocrinology,Diabetes,136037,2,1651,5137.3,68018.5,18070.0,22988.768287,CRITICAL GAP,48085|Endocrinology,Collin County
48201,Texas,Cardiology,Heart Disease,5706,4,506,1855.5,1426.5,10823.136364,15071.056217,LOW GAP,48201|Cardiology,Harris County
26049,Michigan,Rheumatology,Arthritis,1973,3,2365,5611.0,657.6667,10453.0,13315.598761,LOW GAP,26049|Rheumatology,Genesee County
48439,Texas,Cardiology,Heart Disease,1340,1,393,1148.5,1340.0,10823.136364,15071.056217,LOW GAP,48439|Cardiology,Tarrant County
26125,Michigan,Psychiatry,Mental Health Disorders,4854,1,299,722.9,4854.0,3104.5,4291.159571,HIGH GAP,26125|Psychiatry,Oakland County
37051,North Carolina,Cardiology,Heart Disease,386,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37051|Cardiology,Cumberland County
37081,North Carolina,Endocrinology,Diabetes,1772,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37081|Endocrinology,Guilford County
37067,North Carolina,Psychiatry,Mental Health Disorders,2508,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37067|Psychiatry,Forsyth County
37051,North Carolina,Psychiatry,Mental Health Disorders,11582,2,400,1268.0,5791.0,3104.5,4291.159571,HIGH GAP,37051|Psychiatry,Cumberland County
48113,Texas,Cardiology,Heart Disease,13015,1,711,3139.4,13015.0,10823.136364,15071.056217,HIGH GAP,48113|Cardiology,Dallas County
37051,North Carolina,Rheumatology,Arthritis,44053,3,1506,3182.3,14684.3333,10453.0,13315.598761,HIGH GAP,37051|Rheumatology,Cumberland County
26125,Michigan,Psychiatry,Mental Health Disorders,647,2,915,1543.1,323.5,3104.5,4291.159571,LOW GAP,26125|Psychiatry,Oakland County
37081,North Carolina,Psychiatry,Mental Health Disorders,11411,4,2031,4168.5,2852.75,3104.5,4291.159571,MODERATE GAP,37081|Psychiatry,Guilford County
37081,North Carolina,Cardiology,Heart Disease,657,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37081|Cardiology,Guilford County
48029,Texas,Pulmonary,Respiratory Disease,3563,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48029|Pulmonary,Bexar County
37067,North Carolina,Psychiatry,Mental Health Disorders,1638,2,111,468.8,819.0,3104.5,4291.159571,LOW GAP,37067|Psychiatry,Forsyth County
26099,Michigan,Rheumatology,Arthritis,14917,1,567,1919.1,14917.0,10453.0,13315.598761,HIGH GAP,26099|Rheumatology,Macomb County
48113,Texas,Cardiology,Heart Disease,2439,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48113|Cardiology,Dallas County
26099,Michigan,Pulmonary,Respiratory Disease,5106,1,88,241.7,5106.0,4251.578947,5741.879972,HIGH GAP,26099|Pulmonary,Macomb County
37067,North Carolina,Cardiology,Heart Disease,20993,1,794,3541.9,20993.0,10823.136364,15071.056217,HIGH GAP,37067|Cardiology,Forsyth County
26077,Michigan,Pulmonary,Respiratory Disease,25425,1,829,2733.6,25425.0,4251.578947,5741.879972,CRITICAL GAP,26077|Pulmonary,Kalamazoo County
37183,North Carolina,Endocrinology,Diabetes,15873,2,902,2223.2,7936.5,18070.0,22988.768287,LOW GAP,37183|Endocrinology,Wake County
26077,Michigan,Rheumatology,Arthritis,1580,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26077|Rheumatology,Kalamazoo County
26049,Michigan,Pulmonary,Respiratory Disease,2588,1,647,2680.8,2588.0,4251.578947,5741.879972,MODERATE GAP,26049|Pulmonary,Genesee County
37081,North Carolina,Endocrinology,Diabetes,23213,2,424,1448.5,11606.5,18070.0,22988.768287,MODERATE GAP,37081|Endocrinology,Guilford County
48201,Texas,Cardiology,Heart Disease,12923,5,2349,5848.0,2584.6,10823.136364,15071.056217,LOW GAP,48201|Cardiology,Harris County
48201,Texas,Pulmonary,Respiratory Disease,9310,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48201|Pulmonary,Harris County
37081,North Carolina,Endocrinology,Diabetes,21108,2,1395,5954.2,10554.0,18070.0,22988.768287,MODERATE GAP,37081|Endocrinology,Guilford County
37183,North Carolina,Cardiology,Heart Disease,5929,1,204,521.5,5929.0,10823.136364,15071.056217,MODERATE GAP,37183|Cardiology,Wake County
26163,Michigan,Pulmonary,Respiratory Disease,3355,1,521,1176.1,3355.0,4251.578947,5741.879972,MODERATE GAP,26163|Pulmonary,Wayne County
26163,Michigan,Psychiatry,Mental Health Disorders,7914,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26163|Psychiatry,Wayne County
48113,Texas,Cardiology,Heart Disease,80437,1,368,1022.2,80437.0,10823.136364,15071.056217,CRITICAL GAP,48113|Cardiology,Dallas County
26163,Michigan,Pulmonary,Respiratory Disease,2492,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26163|Pulmonary,Wayne County
26077,Michigan,Psychiatry,Mental Health Disorders,16914,1,690,1212.8,16914.0,3104.5,4291.159571,CRITICAL GAP,26077|Psychiatry,Kalamazoo County
48113,Texas,Cardiology,Heart Disease,4954,1,767,3227.5,4954.0,10823.136364,15071.056217,LOW GAP,48113|Cardiology,Dallas County
48029,Texas,Pulmonary,Respiratory Disease,3584,1,630,1085.0,3584.0,4251.578947,5741.879972,MODERATE GAP,48029|Pulmonary,Bexar County
26125,Michigan,Rheumatology,Arthritis,18955,1,346,1124.1,18955.0,10453.0,13315.598761,HIGH GAP,26125|Rheumatology,Oakland County
26099,Michigan,Psychiatry,Mental Health Disorders,2770,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26099|Psychiatry,Macomb County
48439,Texas,Pulmonary,Respiratory Disease,4056,1,60,227.3,4056.0,4251.578947,5741.879972,MODERATE GAP,48439|Pulmonary,Tarrant County
48113,Texas,Cardiology,Heart Disease,85187,1,436,978.2,85187.0,10823.136364,15071.056217,CRITICAL GAP,48113|Cardiology,Dallas County
26125,Michigan,Pulmonary,Respiratory Disease,1684,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26125|Pulmonary,Oakland County
48029,Texas,Endocrinology,Diabetes,9281,1,728,2924.8,9281.0,18070.0,22988.768287,MODERATE GAP,48029|Endocrinology,Bexar County
48085,Texas,Pulmonary,Respiratory Disease,426,1,79,301.0,426.0,4251.578947,5741.879972,LOW GAP,48085|Pulmonary,Collin County
37051,North Carolina,Cardiology,Heart Disease,14030,2,192,838.6,7015.0,10823.136364,15071.056217,MODERATE GAP,37051|Cardiology,Cumberland County
37067,North Carolina,Cardiology,Heart Disease,60132,1,140,304.8,60132.0,10823.136364,15071.056217,CRITICAL GAP,37067|Cardiology,Forsyth County
26049,Michigan,Rheumatology,Arthritis,39353,2,1480,2459.1,19676.5,10453.0,13315.598761,HIGH GAP,26049|Rheumatology,Genesee County
37183,North Carolina,Cardiology,Heart Disease,13099,1,805,3053.1,13099.0,10823.136364,15071.056217,HIGH GAP,37183|Cardiology,Wake County
26049,Michigan,Rheumatology,Arthritis,170701,3,1451,3446.2,56900.3333,10453.0,13315.598761,CRITICAL GAP,26049|Rheumatology,Genesee County
26049,Michigan,Rheumatology,Arthritis,56865,1,73,230.7,56865.0,10453.0,13315.598761,CRITICAL GAP,26049|Rheumatology,Genesee County
37183,North Carolina,Rheumatology,Arthritis,74929,4,266,617.0,18732.25,10453.0,13315.598761,HIGH GAP,37183|Rheumatology,Wake County
26163,Michigan,Pulmonary,Respiratory Disease,648,2,1033,3793.0,324.0,4251.578947,5741.879972,LOW GAP,26163|Pulmonary,Wayne County
48113,Texas,Endocrinology,Diabetes,11295,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48113|Endocrinology,Dallas County
26163,Michigan,Rheumatology,Arthritis,215493,2,540,2180.2,107746.5,10453.0,13315.598761,CRITICAL GAP,26163|Rheumatology,Wayne County
37081,North Carolina,Rheumatology,Arthritis,6672,1,110,276.1,6672.0,10453.0,13315.598761,MODERATE GAP,37081|Rheumatology,Guilford County
26099,Michigan,Rheumatology,Arthritis,5895,1,820,1439.6,5895.0,10453.0,13315.598761,MODERATE GAP,26099|Rheumatology,Macomb County
37051,North Carolina,Endocrinology,Diabetes,16329,1,683,1175.5,16329.0,18070.0,22988.768287,MODERATE GAP,37051|Endocrinology,Cumberland County
26077,Michigan,Pulmonary,Respiratory Disease,16253,1,582,1429.7,16253.0,4251.578947,5741.879972,CRITICAL GAP,26077|Pulmonary,Kalamazoo County
